machine_id,temperature,vibration,pressure,rotational_speed,failure
93,77.75,0.0838,71.05,1935.63,0
4,54.02,0.0918,108.84,2073.29,0
82,71.24,2.2665,86.29,985.53,0
57,55.52,0.3014,120.77,1706.21,0
49,72.31,0.0672,86.84,1775.67,0
44,96.13,0.1209,93.79,1609.47,0
80,81.89,0.1562,68.7,1851.11,0
75,64.19,0.3576,107.35,1559.85,0
14,83.89,0.2044,91.65,1648.42,0
3,63.33,0.3035,89.26,929.97,0
62,33.55,0.0911,100.55,1302.96,0
64,56.5,0.1978,66.6,1879.61,0
45,81.88,0.0365,86.14,1291.17,0
82,86.59,1.1023,96.27,1483.04,0
58,100.76,0.1108,129.29,1161.23,0
20,80.12,0.7071,103.67,1300.78,0
58,95.21,0.215,107.92,1601.51,0
89,84.45,0.3216,101.24,1458.38,0
57,89.06,0.1721,168.19,954.54,0
77,91.53,0.5961,117.98,1273.23,0
68,82.31,0.9307,59.34,1918.01,0
78,91.12,0.1686,104.45,1820.91,0
97,64.52,0.1387,121.81,1509.6,0
92,38.6,0.572,70.98,1600.82,0
52,84.76,0.1086,102.1,1306.06,0
37,80.62,0.5106,89.24,1915.69,0
8,61.87,0.0496,82.91,1421.2,0
44,56.06,0.484,126.72,1130.55,0
98,76.96,0.3602,86.74,989.43,0
5,85.75,0.0605,86.92,977.61,0
69,82.8,0.5236,81.97,1262.18,0
31,59.71,0.2958,78.23,1994.11,1
45,63.07,0.1224,89.07,2302.05,0
9,85.04,0.218,88.08,1820.6,0
32,76.09,0.3387,76.24,977.06,0
33,90.9,0.048,99.45,1165.49,0
67,70.15,1.5804,50.0,1167.1,0
30,86.09,0.5477,102.03,1414.15,0
76,74.41,0.0541,119.53,1247.67,0
29,64.16,0.8654,89.39,1686.87,0
3,88.92,0.1947,107.08,1414.36,1
90,60.11,0.4542,94.95,1762.44,0
57,76.11,0.1623,147.04,1678.59,0
30,77.66,0.661,119.46,1893.22,0
9,73.2,0.6419,82.67,1281.03,0
26,89.86,0.4015,125.83,1786.03,0
2,83.59,0.1378,148.22,1273.9,0
62,81.8,0.1463,95.67,1483.53,0
3,76.03,0.2413,109.74,1249.54,0
46,102.84,0.0783,120.26,1606.27,0
68,96.97,0.206,77.61,1897.5,0
25,88.79,0.5766,63.32,1851.11,0
51,86.33,0.8885,103.19,1607.85,0
13,65.97,0.2022,83.55,1457.84,0
44,74.26,0.133,95.64,1494.63,0
35,84.54,0.8938,120.5,1958.28,0
55,90.77,1.1068,111.3,1247.52,0
87,88.38,0.2638,111.16,1639.85,0
9,83.71,0.0136,97.43,1837.41,0
2,105.01,0.5937,87.11,1497.29,0
61,72.97,0.7663,85.82,1778.01,0
41,90.2,0.0091,134.87,2165.18,0
44,88.37,0.452,145.12,1472.27,0
64,81.66,0.4438,121.58,1423.59,0
31,82.21,0.238,94.38,1566.31,0
47,81.91,0.6927,77.74,1647.09,0
2,64.38,0.2795,154.42,1899.92,0
96,81.01,0.5647,109.06,1877.41,0
82,86.22,0.364,108.64,1598.83,0
77,79.83,0.1428,88.05,909.77,0
69,47.37,0.4663,113.76,1065.15,0
58,51.21,0.6676,95.84,1790.91,0
44,62.73,1.823,78.89,1311.14,0
74,73.32,0.2391,93.23,1812.94,0
56,63.53,0.0333,108.06,1747.43,0
43,84.69,2.2102,130.67,1444.46,1
89,92.88,0.4888,68.5,1252.51,0
34,95.01,1.4636,75.22,1449.18,0
30,80.05,0.0548,91.47,1560.78,0
71,91.26,0.2093,81.28,1085.09,0
70,66.56,0.0719,100.05,1778.58,0
55,72.73,0.9025,90.16,1710.47,0
67,57.5,1.0616,102.49,1556.13,0
13,93.1,0.3479,103.35,1557.22,0
3,104.49,0.1033,72.92,1926.63,0
26,69.77,0.068,95.82,1280.3,0
57,42.45,0.4436,84.03,1393.09,0
24,60.67,0.353,122.76,1518.74,0
53,65.25,0.5934,86.41,1326.04,0
70,55.11,0.1821,90.1,1461.72,0
43,59.55,0.2574,81.85,1027.35,0
60,78.07,0.0108,99.4,1385.79,0
58,84.9,0.471,96.96,1463.86,0
49,44.03,0.2751,129.64,1275.4,0
42,67.02,1.2614,99.39,1888.26,0
76,75.57,0.5133,126.91,1631.14,0
100,59.0,0.2543,130.77,1467.15,0
66,78.54,0.153,92.93,1320.66,0
11,73.23,1.1784,96.5,1038.1,0
98,68.27,0.0082,88.52,1295.27,0
90,62.03,0.1979,75.45,1519.9,0
18,79.1,1.4368,147.17,1478.51,0
85,63.55,0.5307,88.63,1275.0,0
100,49.0,0.3804,81.97,2001.45,0
52,75.33,0.1138,78.78,1828.85,0
46,56.41,0.896,87.49,1368.63,0
44,50.31,0.1142,93.93,1675.42,0
22,76.94,0.1427,124.85,1888.94,0
53,72.56,0.1065,136.25,1604.31,0
59,62.0,0.0861,58.37,1450.21,0
94,78.43,1.5321,131.75,956.02,0
30,81.36,0.4607,133.55,1479.84,0
8,78.6,0.5078,87.6,1272.84,0
98,78.05,1.5431,81.78,1321.76,0
57,50.92,0.1311,110.44,1403.93,0
73,94.4,0.003,87.24,1433.82,0
20,83.36,0.4568,129.96,1386.97,0
25,60.74,0.3545,109.82,1099.74,0
19,74.82,0.3247,84.91,975.34,0
5,77.67,0.0319,105.85,1747.06,0
75,74.41,0.303,101.41,2009.67,0
79,101.9,0.1695,61.59,1531.3,0
72,45.82,0.1605,80.26,1171.44,0
83,52.86,0.1258,86.84,1796.99,0
87,40.52,0.2021,107.59,2121.31,1
27,76.2,0.2178,111.33,1864.05,0
40,83.16,0.1846,124.13,1903.67,0
96,80.42,1.9258,85.91,1149.66,0
26,70.66,1.3495,70.36,1330.84,0
27,81.1,0.4273,83.06,1862.1,0
62,70.55,1.9831,85.88,1137.74,0
83,86.11,2.3664,83.96,1333.91,0
50,91.61,0.22,99.57,1556.72,0
42,61.03,0.2946,113.96,1661.42,0
29,70.69,1.5978,91.76,1417.49,0
39,73.12,0.469,110.02,1503.09,0
60,96.38,0.1197,119.4,1549.56,0
41,62.8,0.5846,99.79,1431.9,0
33,91.46,0.1152,77.25,1349.29,0
83,53.01,0.2073,94.42,1463.44,0
83,93.65,0.1291,120.41,1337.61,1
97,87.78,0.1405,112.61,1767.88,0
16,72.67,0.0023,78.65,1591.68,0
23,88.75,1.0631,123.55,1478.02,0
7,67.49,0.1755,93.39,1428.4,0
26,61.16,0.0452,78.55,1812.93,0
96,100.6,0.0455,99.36,1389.67,0
12,66.88,0.406,69.5,1717.53,0
72,85.16,2.4753,113.0,1855.53,0
5,91.63,0.0783,122.89,1647.71,0
92,87.09,0.0525,79.97,1016.2,1
69,83.99,0.2884,96.63,1372.87,0
49,85.2,0.4143,117.43,1243.66,0
26,90.86,0.1743,73.38,1141.26,0
5,79.77,0.1801,75.57,1827.43,0
22,74.41,0.2762,95.26,1613.55,0
79,54.47,0.1885,94.42,730.57,1
13,79.77,1.2345,100.98,1496.64,1
28,90.43,0.0214,97.9,1301.0,0
33,58.49,0.1337,73.4,1778.02,0
23,71.56,0.8266,67.7,1301.76,0
97,81.38,0.8978,73.64,1595.07,0
18,97.69,0.0591,110.06,1591.73,0
30,57.62,1.8203,119.02,1253.73,0
26,86.9,0.591,98.22,1197.82,0
16,69.63,0.1591,114.21,2108.16,0
77,64.9,0.3044,87.84,1617.55,0
39,61.23,0.1763,92.66,1515.11,0
33,65.17,0.0813,118.48,1862.98,0
26,82.49,0.1721,109.3,2027.23,0
48,71.58,0.4339,103.53,1950.33,0
65,85.71,0.8743,97.05,1087.58,0
38,58.17,0.2259,76.84,1509.78,0
2,85.45,0.2138,101.71,1416.87,0
6,81.51,0.3156,106.2,2068.59,0
46,52.38,0.5172,144.16,1713.69,0
50,97.59,0.6964,98.42,1111.49,0
38,80.1,0.1979,92.61,947.57,0
88,86.48,0.4414,105.64,1986.49,0
18,92.34,0.2466,128.97,1496.29,0
27,89.53,0.6301,107.04,1488.68,1
41,73.11,0.09,96.42,1396.86,0
72,85.88,0.1485,84.3,1250.69,0
92,47.85,0.2776,83.35,1511.78,0
74,80.91,1.101,115.62,1742.03,0
17,100.99,0.4259,94.24,1491.57,0
62,64.57,1.6819,140.14,1814.23,1
29,88.73,0.0545,101.68,1706.34,0
58,101.59,0.3083,109.76,1770.82,0
70,85.34,0.2716,88.92,1554.94,0
78,90.38,0.4584,83.55,1450.91,0
22,51.46,0.8356,115.28,1154.77,0
6,60.98,0.9208,123.91,1795.59,0
26,96.45,0.5546,80.12,1576.8,0
39,89.41,0.513,85.3,1423.57,0
12,82.44,1.4883,86.82,1159.16,0
99,71.03,0.242,113.53,1880.41,0
14,79.27,0.8942,107.23,1495.87,0
22,101.07,1.2724,98.01,2064.81,0
51,73.47,0.3382,84.4,878.59,0
23,85.49,0.653,132.16,1593.86,0
48,85.09,0.2366,119.55,1092.85,0
71,65.01,0.0865,60.09,1280.28,0
50,66.17,0.4416,117.13,1416.98,0
89,97.91,0.1094,94.23,1687.28,0
13,83.55,0.3059,87.97,1581.61,0
85,64.79,1.0313,115.32,1335.57,0
10,70.33,0.045,107.02,1299.35,0
55,60.22,0.0155,101.78,985.35,0
9,91.0,0.4663,82.01,1316.44,0
79,71.22,0.201,120.29,1276.8,0
52,71.42,0.2706,75.27,1857.23,0
2,87.61,0.2602,115.48,1380.63,0
25,49.81,0.0453,101.79,1383.13,0
13,74.45,0.0018,99.29,1562.95,0
98,74.84,1.1435,88.98,1910.01,1
51,70.72,0.1228,103.29,1903.89,0
58,66.76,0.2776,72.49,2217.35,0
34,64.35,1.7865,124.69,1079.87,0
35,79.24,0.8765,91.94,1549.15,0
3,59.85,0.0571,86.2,1468.76,0
59,77.42,0.3552,96.06,952.98,0
70,66.71,0.6548,92.53,1149.91,0
48,67.7,0.5993,124.87,1773.02,0
64,77.95,0.7153,65.33,1658.01,0
19,67.54,0.3057,98.52,1655.74,0
67,94.01,0.0967,131.65,1634.24,0
82,72.9,0.3126,101.37,994.65,0
73,90.7,0.5219,103.77,1170.61,0
76,63.57,0.469,99.44,1339.12,0
5,63.24,0.0366,87.02,1748.9,0
67,50.05,0.0336,110.8,1539.52,0
11,67.62,1.6799,96.17,1771.26,0
94,71.51,0.0823,102.82,2086.76,0
68,76.16,0.1744,110.98,1023.31,0
69,85.46,0.7297,108.84,1464.19,0
1,84.37,0.2635,101.94,1465.52,0
91,92.03,0.1001,117.97,1251.38,0
92,61.69,0.3148,120.23,1632.04,0
63,75.46,0.4208,115.69,2356.66,0
29,60.0,0.3014,121.11,1215.58,0
82,81.21,1.2563,127.12,1680.66,0
12,102.06,0.1675,75.87,1186.39,0
77,57.05,0.5414,155.15,958.47,0
41,85.31,0.0596,103.13,1315.9,0
2,90.73,0.249,95.14,1581.87,0
37,61.61,0.6755,103.37,1619.75,0
45,81.54,0.1273,70.49,2033.24,0
80,69.6,0.4455,104.68,1583.57,1
48,73.18,0.0833,84.14,1504.08,0
24,69.1,0.0542,101.45,1749.88,0
99,71.63,0.3704,102.9,1574.45,0
22,92.33,0.562,88.15,1492.88,0
100,73.81,0.0602,63.93,1445.9,0
11,65.97,1.2492,105.47,1690.81,0
58,76.03,0.1279,99.98,1658.49,0
46,43.17,0.0639,103.85,1420.72,0
29,62.75,0.1133,91.57,1932.42,0
35,93.73,0.0929,86.86,1752.69,0
15,72.82,0.0475,95.7,1788.72,0
60,67.83,0.7993,102.78,1226.0,0
95,77.59,0.3421,113.47,1346.01,0
42,86.05,0.2459,83.8,1954.97,0
43,94.93,1.5042,115.82,1811.95,0
80,68.23,0.2318,113.08,1075.59,0
74,68.58,0.0913,110.41,1600.58,0
49,71.65,0.1601,136.61,1787.37,0
64,90.44,0.1365,64.81,1192.18,0
32,75.86,0.3453,139.01,1803.21,0
64,107.49,0.1723,86.93,1515.42,0
2,72.58,0.3629,104.83,1951.69,0
24,101.45,0.5533,100.88,1461.74,0
87,61.6,0.751,73.24,1066.4,0
66,54.15,0.6192,110.58,1658.54,0
38,73.48,0.1151,117.28,1162.88,0
31,92.09,0.0616,108.44,1328.23,0
26,67.85,0.3909,70.46,954.89,0
29,65.75,0.1109,75.2,1257.6,0
67,90.38,0.0444,86.05,1903.09,0
78,85.58,0.3744,125.46,1544.18,0
25,63.11,0.1979,101.92,1430.28,0
48,62.24,0.7056,59.99,1237.04,0
65,87.44,0.1886,141.29,1562.21,0
53,50.52,1.9249,130.0,1433.65,0
67,91.19,0.7105,78.27,2216.81,0
90,85.38,0.0297,91.81,1506.72,0
18,40.79,0.3555,94.27,1636.09,0
9,75.23,0.4135,110.46,1309.51,0
38,45.32,0.5942,103.98,1494.84,0
87,56.92,0.3444,86.37,1638.8,0
21,67.46,0.3303,126.22,1223.31,0
65,55.98,0.2294,134.88,1677.99,0
21,108.27,0.1584,99.01,1538.89,0
27,87.96,1.4612,88.53,817.16,0
70,95.51,0.1911,131.9,1747.18,0
44,72.9,0.0328,56.11,1646.45,0
100,75.46,0.0915,82.11,1571.43,0
28,98.71,0.9734,119.59,1309.62,0
45,81.51,0.4417,127.83,2239.57,0
17,84.18,0.7543,93.61,1323.57,0
40,61.33,0.8272,145.61,603.03,0
3,61.26,0.8665,51.11,1655.2,0
76,78.92,0.3999,121.89,1459.34,0
76,80.59,0.0975,101.73,1067.17,0
66,60.04,0.0802,90.27,1424.14,0
46,80.38,0.4266,117.56,1479.85,0
86,56.67,0.2283,92.2,1273.3,0
87,75.21,0.4083,78.26,1533.16,0
30,53.44,0.3451,102.31,1606.66,0
69,94.92,0.4609,98.92,1486.13,0
9,70.33,0.0163,84.39,1223.22,0
85,64.6,0.0167,88.54,1640.6,0
11,57.81,0.6393,91.74,1014.56,0
69,56.37,0.1073,67.48,1621.92,0
99,81.55,0.5281,66.19,1592.52,0
91,90.06,0.3955,118.66,1435.06,0
66,88.56,2.003,71.52,1346.77,0
88,95.95,0.9021,99.64,1131.7,0
31,101.22,0.2665,62.61,1340.37,0
33,89.37,0.4791,130.12,1255.96,0
39,67.46,0.0624,94.61,1197.5,0
94,77.54,0.2442,122.35,1138.7,0
46,41.15,0.6619,142.29,1894.19,0
37,84.56,0.4873,74.22,1729.22,0
92,77.24,0.3313,86.38,2232.7,0
60,98.93,0.0971,117.44,1570.76,0
31,63.85,0.8126,87.34,1716.12,0
11,82.73,0.1595,105.81,1478.46,1
87,59.95,0.8587,102.05,1953.57,0
2,73.35,0.4729,53.14,1484.51,0
27,50.47,0.2332,118.87,1792.33,0
99,95.34,0.0207,97.26,1555.74,0
2,90.79,0.1323,76.12,2051.93,0
21,67.91,1.0994,130.94,1355.41,0
58,78.93,0.8518,85.94,1844.38,0
5,75.58,0.4277,84.84,1467.51,0
52,65.81,0.314,63.98,1249.13,0
45,76.85,0.5208,111.9,1484.63,1
85,68.36,0.3139,100.85,825.56,0
93,89.71,0.5168,65.24,1780.45,1
20,71.84,0.1837,104.91,1699.83,0
61,110.86,0.9116,116.55,2069.58,0
38,73.83,0.6052,109.24,1211.39,0
20,76.69,0.2002,126.49,1276.95,0
25,82.92,0.8879,87.91,1121.09,0
2,87.56,0.3341,135.35,1609.68,0
32,76.17,0.096,100.07,1375.42,0
26,82.6,0.0404,116.01,1252.48,0
70,77.74,0.6013,125.55,1620.04,0
41,63.32,1.0017,152.99,1830.68,0
67,59.28,0.8237,78.38,1531.89,0
97,85.49,0.533,85.21,1356.36,0
1,97.76,0.0762,103.8,1851.51,0
51,50.54,0.0494,92.58,1423.77,0
5,53.48,0.2116,83.96,1419.31,0
13,53.34,0.9652,69.5,1653.89,0
19,86.63,1.6316,102.52,1294.29,0
12,87.88,0.1381,115.91,1807.35,0
48,60.35,0.7179,107.05,1224.73,0
25,108.09,0.4265,67.4,1316.97,0
57,69.23,0.0162,67.88,1154.24,0
35,96.53,0.3914,101.22,1758.96,0
76,87.13,0.8198,95.22,1906.53,0
94,60.63,0.1616,93.64,1454.23,0
5,68.73,1.1383,94.45,1633.98,0
98,61.91,0.1348,90.04,1610.03,0
22,54.84,0.0398,102.98,1589.02,0
77,71.2,0.0871,122.02,1152.75,0
57,57.02,0.907,81.32,1303.55,0
47,72.38,0.27,109.06,1728.01,1
54,103.99,0.7971,101.65,1864.89,0
3,85.45,0.3788,64.34,1784.74,0
53,66.64,0.3275,86.89,1504.98,0
84,65.42,0.8223,100.2,1740.64,0
31,68.98,0.2754,143.29,1038.76,0
69,106.07,0.8098,85.5,894.05,0
88,58.67,0.053,87.79,1087.38,0
33,74.97,0.5057,108.26,2346.45,0
72,81.98,0.6063,97.73,2123.43,0
88,93.23,1.1468,74.77,1020.78,0
50,70.01,0.127,65.3,1433.23,0
84,60.56,0.4634,62.77,1370.45,0
16,79.34,0.2839,117.0,1888.41,0
76,94.72,0.2413,79.39,1696.42,0
77,70.91,0.0564,147.4,1386.69,0
39,62.41,0.0721,89.44,1668.73,0
89,76.65,0.907,115.43,1731.95,0
46,50.65,0.6927,76.77,941.38,0
96,71.72,0.2409,103.8,1659.59,0
88,92.67,0.8815,128.27,1494.27,0
47,88.12,0.0421,93.0,1156.38,0
44,72.84,0.4901,78.29,1322.56,0
9,99.89,1.0131,92.55,1585.07,0
87,103.65,0.9128,95.68,1537.43,0
50,84.96,0.2332,80.29,1443.11,0
77,52.98,0.6837,133.06,1409.49,0
60,46.8,0.2788,100.38,1516.67,0
96,95.75,0.9167,125.6,1018.31,0
15,78.67,0.3783,121.49,2014.56,0
36,99.53,0.7238,134.02,1391.19,0
63,54.92,0.0409,74.82,1651.81,0
69,72.58,0.4458,112.89,1985.4,0
86,90.44,0.3996,89.92,1840.44,0
80,64.05,0.4708,97.16,1590.52,0
41,90.22,0.5948,78.38,1467.07,0
74,73.16,1.2512,146.5,1493.04,0
24,75.42,0.7701,85.3,1011.5,0
82,57.25,0.124,113.06,1134.04,0
49,78.77,0.8741,74.29,1572.07,0
18,107.89,0.0651,94.91,1386.58,0
7,80.82,0.4867,121.21,1050.59,0
4,63.12,1.0717,106.95,1586.93,0
90,95.93,0.0533,81.17,1726.54,1
69,63.58,0.9475,85.7,1849.56,0
60,100.82,0.8013,103.26,1659.46,0
55,55.88,0.3504,99.65,1310.68,0
16,79.09,0.1847,73.74,1705.27,0
99,97.89,0.26,92.38,1584.37,0
90,62.0,1.7314,97.08,1222.48,0
82,76.25,0.1126,111.37,1212.49,0
29,92.36,0.4333,120.26,1754.75,0
23,41.17,0.0435,113.42,1594.1,0
14,88.9,0.1229,106.79,1577.3,0
79,73.68,0.7205,107.25,1519.02,0
49,96.63,0.1802,109.54,1680.56,0
33,62.59,2.1261,119.14,1346.47,0
25,54.2,0.3474,133.84,1461.81,0
21,66.85,0.3634,80.55,1723.51,0
17,66.54,0.0185,91.04,1511.05,0
23,71.9,1.5678,120.21,1275.22,0
57,67.97,0.0957,80.1,1293.58,0
81,44.88,0.3865,74.09,1513.44,0
58,73.58,0.2518,87.17,724.47,0
14,78.48,0.2686,101.47,2025.29,0
93,72.1,0.5154,90.43,1447.85,0
20,79.3,0.5425,107.39,1645.66,0
30,76.27,0.0838,94.32,1691.15,1
19,54.27,0.3462,93.1,1575.61,0
53,70.49,0.7815,66.62,1090.21,0
56,76.71,0.2929,111.98,1179.93,0
77,71.44,0.0906,112.24,1053.16,0
82,52.61,0.1879,96.26,1828.47,0
23,93.35,0.1194,102.98,1037.1,0
62,60.42,0.0672,102.94,1300.91,0
33,56.37,0.2371,121.03,1891.99,0
18,75.61,0.3893,104.45,1161.1,0
73,70.26,0.0378,73.29,1544.83,0
33,84.02,0.4629,138.16,1727.79,0
32,88.09,2.4827,125.78,1482.36,0
61,85.81,1.6639,100.99,1546.7,0
54,74.97,0.8836,103.1,1659.9,0
17,83.3,0.1549,105.79,2035.85,0
19,51.6,0.0113,84.59,1219.72,0
91,91.42,0.8965,122.3,1368.25,0
70,68.93,0.0287,120.21,1689.82,0
99,104.55,0.1151,98.27,1440.95,0
34,91.87,0.3931,113.45,1331.73,0
84,72.04,0.0982,120.87,1809.3,0
25,75.32,0.8972,104.54,832.34,0
68,92.76,0.7506,79.38,1838.49,0
74,41.1,0.7048,113.72,1976.41,0
74,72.6,0.8468,101.13,1438.42,0
88,100.52,0.124,78.11,1105.33,0
85,87.67,0.6526,120.7,1553.22,0
11,62.43,0.2195,104.74,1644.48,0
91,79.72,0.5496,95.41,1007.77,0
16,60.35,0.0651,141.44,1524.63,0
90,69.88,0.6114,89.1,2084.89,0
61,80.01,1.7897,81.14,1878.77,0
94,82.65,0.0223,103.13,1657.34,0
80,85.94,0.0493,96.9,1622.68,0
7,93.51,0.066,88.83,1511.67,0
16,57.09,0.2816,128.18,1545.23,0
99,75.36,0.1718,77.56,1471.5,0
16,62.24,0.8223,106.2,1561.38,0
40,69.02,0.321,101.75,1010.51,0
12,63.68,0.3313,99.78,850.53,0
35,82.49,0.6312,123.11,1274.72,0
21,90.8,0.2247,141.08,1809.67,0
50,91.61,0.2179,100.01,1678.09,0
43,58.42,0.7072,117.76,1753.85,0
100,73.15,0.7572,100.82,1528.56,1
17,58.01,0.0073,101.58,1864.49,0
32,57.51,0.0776,109.03,1899.75,0
41,65.07,0.1198,103.37,1858.42,0
6,80.15,0.2166,81.77,1295.47,0
88,82.78,0.1723,126.62,1516.5,0
27,84.81,0.5521,108.99,1361.0,0
20,83.89,0.8805,99.07,1942.52,0
25,62.28,0.1067,87.47,1836.82,0
66,92.74,0.4139,105.84,1637.19,0
9,87.05,0.2293,95.14,1706.71,0
92,68.81,0.3524,103.64,1587.54,0
53,69.38,0.4848,96.22,1220.12,0
61,65.14,1.1203,83.38,1821.65,0
38,55.62,0.1068,132.21,2105.3,0
3,84.99,0.0455,81.12,1651.62,0
84,87.33,0.4934,84.38,1463.86,0
70,61.11,0.2505,113.56,1281.91,0
97,56.52,0.0889,106.2,1422.92,0
55,60.95,0.0623,113.21,1117.59,0
1,76.65,0.4093,110.06,1225.5,0
70,54.27,0.1787,84.94,1449.78,0
45,91.92,2.9812,113.4,1594.92,0
98,91.02,0.2604,87.14,1057.35,0
47,81.37,0.1193,121.08,1557.7,0
79,87.15,0.4956,80.04,1974.76,1
26,75.88,0.14,84.14,1630.62,0
14,81.98,0.3407,84.7,1648.6,0
54,55.5,0.3294,106.2,1621.76,0
71,95.86,0.3022,98.96,1019.89,0
46,67.69,0.795,102.29,1046.39,0
31,73.07,0.1221,97.64,1679.43,0
88,112.31,1.1733,98.94,1713.07,0
59,71.7,0.7835,90.36,1813.44,0
95,86.09,0.2026,69.78,1905.08,0
29,82.72,0.0996,72.1,1345.05,0
96,55.01,0.1639,83.97,1791.25,0
17,60.0,0.2022,93.56,1787.08,0
14,105.54,0.407,129.29,1960.86,0
36,83.69,0.0237,79.61,1980.94,0
58,74.75,1.2288,78.15,1383.1,0
24,66.97,0.0519,63.59,1476.13,0
63,79.8,0.1637,110.02,1562.36,0
91,81.23,0.0579,95.73,1251.86,0
25,78.4,0.1483,74.12,1832.4,0
59,91.03,0.9091,99.43,1436.35,0
32,62.0,0.4775,88.33,1850.74,0
82,59.99,0.1289,125.9,1953.87,0
18,90.65,1.0269,86.59,1415.31,0
37,106.69,0.8065,133.96,976.35,0
26,87.64,0.7005,103.44,1491.4,0
9,94.47,0.9407,92.1,1901.15,0
99,73.88,0.4833,94.86,1897.23,0
64,78.99,0.348,105.86,1469.85,0
72,78.79,0.2342,94.64,1536.56,0
20,74.17,0.1266,81.49,1454.23,0
54,96.17,0.4076,112.62,1321.9,0
86,91.74,1.1013,119.83,985.3,0
83,69.01,0.4507,120.54,1655.89,0
30,50.32,1.2604,96.79,1354.93,0
53,74.05,0.2207,121.84,1564.42,0
92,57.68,0.5939,106.31,1703.38,0
99,75.36,0.523,94.15,1771.1,0
63,58.86,0.555,88.78,1293.55,0
11,93.85,0.5179,118.41,1206.99,0
31,85.27,0.1253,66.34,1676.59,0
49,84.9,0.0775,127.77,1698.34,0
100,91.08,1.9228,102.52,1330.93,0
94,80.87,0.0232,88.06,1798.43,0
87,83.2,0.3153,85.7,1488.58,1
19,96.52,0.2768,91.13,1277.07,0
12,72.98,0.2232,114.12,1205.06,1
15,84.08,0.7616,106.23,1646.46,0
31,59.2,0.6839,90.82,1572.06,0
43,76.19,1.1781,89.18,1613.94,0
37,108.89,0.2517,106.28,1168.2,0
79,87.22,0.4153,154.87,832.43,0
29,73.71,1.1142,154.67,1683.23,0
26,78.97,2.5455,121.02,1860.24,0
2,74.69,1.7417,84.51,1014.24,0
84,78.48,0.6326,115.08,1373.76,0
15,69.01,0.0773,85.12,2291.76,0
4,82.42,0.0117,95.42,1668.95,0
86,82.95,0.8721,127.31,1892.29,0
50,75.1,0.9192,95.12,1988.89,0
38,77.1,0.6859,94.34,1354.73,0
23,80.11,0.1642,89.89,2202.35,0
59,67.09,0.5106,83.66,978.6,0
90,82.28,0.1901,94.76,1652.67,0
75,86.7,0.2995,114.81,1603.61,0
28,96.97,0.241,113.54,1169.0,0
66,79.78,1.2246,105.88,1277.4,0
8,66.67,0.1334,123.53,1315.99,0
29,73.46,0.4309,65.51,1066.48,0
11,57.86,0.2239,101.05,1076.0,0
18,85.91,0.5439,85.82,1403.67,0
55,44.1,0.4157,139.69,1354.41,0
50,90.37,1.2884,94.88,1303.06,0
14,92.18,0.0536,114.83,1749.65,0
74,31.04,0.1246,119.95,1274.76,0
99,94.13,0.727,92.53,1580.37,0
9,90.41,0.2301,118.59,1499.69,0
99,70.65,0.0906,120.85,1405.38,0
11,57.12,0.3499,115.8,1089.57,0
63,62.43,0.528,89.56,1448.76,0
76,63.62,0.0229,71.39,1307.52,0
67,94.74,0.1724,142.77,1788.45,0
53,68.26,0.8288,94.18,1691.57,0
39,88.58,0.3672,120.09,1323.6,0
78,73.14,0.018,90.71,1232.0,0
56,75.83,0.1656,141.96,1231.75,0
28,51.43,0.5096,90.03,1426.11,0
75,57.79,0.1112,102.01,1814.67,0
39,94.4,0.8784,146.44,1854.1,0
25,72.66,0.5644,68.03,700.08,0
21,79.51,0.3187,124.12,1955.54,0
10,102.1,1.2362,99.49,1464.61,0
43,73.09,0.2486,114.15,1087.39,0
15,72.24,0.134,93.04,1484.65,0
83,93.09,0.5415,132.72,1252.01,0
48,75.19,0.4258,83.76,1995.7,0
86,79.8,0.2042,100.74,1326.16,0
21,89.95,0.2105,118.71,1213.06,0
60,75.0,0.2539,83.59,2129.73,1
96,86.81,0.172,102.55,1619.94,0
50,73.26,0.6194,79.5,1346.99,0
23,89.72,0.5269,91.96,2055.87,0
13,81.32,0.2906,152.49,1892.66,0
69,71.62,0.2536,126.83,1315.57,0
4,76.11,0.2271,113.32,1258.41,0
92,38.34,0.1667,107.38,1529.62,0
78,92.91,0.0448,68.68,1451.35,0
72,56.18,0.1561,96.26,1286.5,0
9,58.96,0.1937,118.45,1494.02,0
35,68.43,0.3967,91.16,2024.45,0
21,48.11,0.7431,107.21,1813.95,0
58,82.01,0.2518,79.93,1616.47,0
18,80.42,1.448,78.24,1397.76,0
97,67.7,0.8782,145.62,1461.85,0
72,64.83,2.0933,142.58,1705.26,0
81,64.6,1.0446,98.29,1681.06,0
43,84.22,0.4795,84.44,1519.62,0
95,51.09,0.4562,81.16,1825.72,1
98,68.87,0.0694,108.03,1150.6,0
6,52.06,0.6408,138.69,1795.27,0
86,86.53,0.4584,86.02,1686.28,0
78,69.96,0.3536,103.98,1072.01,0
67,83.2,0.5909,102.97,1302.98,0
12,93.74,0.2935,133.31,1949.38,0
100,94.0,0.371,105.61,1657.76,0
12,59.67,0.254,72.08,1465.37,0
66,79.64,0.6318,115.05,1598.69,0
2,91.82,1.0462,103.42,1503.75,0
15,85.45,0.9189,82.66,1608.1,0
23,86.93,0.7709,121.2,1780.85,0
29,48.25,0.0069,93.74,2043.25,0
81,85.22,1.2145,106.67,1207.23,0
96,63.11,0.1607,102.89,1849.5,0
